$k_{\rm{s}}$,$k_{\rm{c}}$,$h_{\rm{b}}$,$r_{\rm{b}}$,$l_{\rm{c}}$,$A$,$\omega$,$e_{\rm{v}}$
5.580761e-02,9.136297e-02,7.859822e-01,3.321971e+01,1.278089e+01,1.002774e-23,1.073100e-03,2.835206e-04
1.106861e-02,1.520399e-01,1.664543e-01,3.106627e+01,9.084740e+01,8.751915e-23,4.324196e-04,1.122898e-04
3.405623e-04,3.056427e-02,3.533435e-01,7.227846e+01,5.157358e+00,1.241100e-24,1.792989e-03,3.807991e-04
1.060784e-04,3.010659e-01,5.278565e-01,8.662088e+01,7.593156e+00,4.801704e-24,5.393850e-04,1.372221e-04
3.262562e-03,1.435213e-02,5.537365e-02,2.165465e+01,4.305755e+01,1.898238e-23,1.210512e-03,5.395299e-04
2.043677e-02,8.919773e-01,2.373013e-01,4.808846e+01,1.985794e+01,5.145940e-23,2.848454e-04,5.848046e-04
6.634290e-04,4.289948e-02,1.118372e-01,1.108532e+01,1.149247e+00,2.351182e-24,6.392628e-04,2.288997e-04
1.055419e-03,1.140021e-01,3.218263e-01,1.785850e+01,1.362227e+01,1.412390e-24,5.686725e-04,1.670867e-04
3.077303e-02,2.291748e-02,1.515518e-01,7.885416e+01,2.401936e+00,6.453216e-23,1.325971e-03,4.268521e-04
4.917847e-03,3.377517e-01,5.936334e-01,1.320599e+01,3.634348e+00,1.749404e-23,3.468179e-04,7.391777e-04
1.685776e-04,6.850066e-02,6.222408e-02,5.376966e+01,6.280707e+01,6.915851e-24,8.086736e-04,1.879868e-04
5.064762e-04,6.690084e-01,2.154113e-01,3.681172e+01,4.041829e+01,2.401920e-24,2.125543e-04,8.790676e-04
1.735451e-02,3.217559e-02,4.569024e-01,1.611374e+01,7.008502e+00,3.406140e-23,8.482827e-04,2.591645e-04
8.759316e-02,2.257913e-01,8.844350e-02,6.404603e+01,1.631637e+00,2.972777e-23,4.101475e-04,1.228427e-04
2.552825e-03,1.076373e-02,8.427913e-01,2.632095e+01,2.873742e+01,3.653695e-24,1.636857e-03,3.605462e-04
2.696382e-03,1.246326e-01,1.043724e-01,7.915974e+01,7.667693e+01,2.206383e-24,1.194336e-03,3.855369e-04
8.292812e-02,1.960561e-02,9.911066e-01,1.842049e+01,4.266325e+00,5.564725e-23,4.777209e-04,1.136870e-04
1.645460e-02,3.708715e-01,1.910871e-01,5.260703e+01,2.041965e+00,2.048199e-23,7.283959e-04,2.775275e-04
5.341717e-04,5.782623e-02,4.076030e-01,1.303548e+01,1.118249e+01,4.474631e-24,2.913501e-04,8.147213e-04
1.597751e-04,5.916483e-01,6.654330e-01,1.634075e+01,2.276029e+01,1.164737e-24,1.012059e-03,2.343679e-04
5.188888e-03,3.890117e-02,7.014482e-02,3.767252e+01,1.245028e+00,9.462080e-23,2.354510e-04,5.987755e-04
3.248939e-02,1.988070e-01,2.736663e-01,2.549265e+01,9.163548e+00,1.081623e-23,1.952872e-03,5.316999e-04
9.996697e-04,1.318808e-02,1.284226e-01,6.371863e+01,5.115845e+01,7.606980e-24,4.543270e-04,1.352308e-04
6.290394e-04,4.946540e-01,2.551935e-01,3.364956e+01,3.935586e+00,3.958646e-24,9.579145e-04,1.852586e-04
2.155359e-02,7.712578e-02,1.196802e-01,1.370318e+01,7.193608e+01,2.784090e-23,2.154632e-04,7.284509e-04
3.445963e-03,1.662177e-01,5.145683e-01,7.008325e+01,1.617381e+01,3.182530e-23,1.600539e-03,4.370492e-04
1.004322e-04,2.614726e-02,5.420848e-02,3.094196e+01,2.897475e+00,2.585419e-24,3.600083e-04,1.710784e-04
3.595690e-04,2.650862e-01,1.700321e-01,2.176283e+01,1.348792e+00,7.496825e-24,1.457269e-03,3.529250e-04
1.048374e-02,1.758469e-02,3.624683e-01,8.944804e+01,2.424471e+01,1.637805e-23,6.028870e-04,1.202462e-04
5.289178e-02,7.888357e-01,7.701515e-02,1.083353e+01,3.534863e+01,6.028243e-23,7.695708e-04,2.623889e-04
1.813112e-03,5.186651e-02,7.308751e-01,4.741379e+01,6.453884e+00,1.520386e-24,3.183792e-04,8.900056e-04
1.447761e-03,8.981041e-01,1.106813e-01,2.497109e+01,1.301895e+01,1.487225e-23,5.211739e-04,2.516754e-04
4.222375e-02,4.478251e-02,2.294980e-01,5.639404e+01,2.337504e+00,5.885175e-24,1.254082e-03,9.895881e-04
8.356826e-03,3.100533e-01,6.000282e-02,1.702724e+01,4.889375e+00,1.602493e-24,2.749854e-04,3.217144e-04
2.865673e-04,1.531992e-02,5.589558e-01,4.170242e+01,8.916750e+01,7.316649e-23,6.616874e-04,1.259339e-04
1.249545e-04,1.456749e-01,3.259632e-01,5.099928e+01,4.381635e+01,2.622393e-23,2.494575e-04,4.789032e-04
4.286783e-03,3.035312e-02,1.572510e-01,1.163101e+01,8.017773e+00,3.219885e-24,1.114027e-03,1.631713e-04
2.686387e-02,4.219393e-01,7.939027e-01,8.330426e+01,1.088151e+00,2.823085e-24,4.164712e-04,1.933671e-04
7.837906e-04,8.872256e-02,8.524932e-02,2.023622e+01,1.951537e+01,4.006204e-23,1.859877e-03,6.558758e-04
1.237535e-03,2.324834e-01,8.927823e-01,1.049018e+01,2.536791e+00,7.713600e-23,2.053723e-04,5.052361e-04
4.021057e-02,1.148708e-02,9.580328e-02,4.245013e+01,1.386137e+01,1.094627e-24,8.787927e-04,1.489863e-04
6.412522e-03,6.733634e-01,4.420343e-01,2.282454e+01,6.171926e+01,9.597308e-24,3.959671e-04,2.117776e-04
1.974168e-04,3.357629e-02,2.131046e-01,9.837817e+01,3.441867e+00,1.178399e-23,1.694352e-03,6.216915e-04
4.344993e-04,3.164667e-01,6.438744e-02,6.842007e+01,7.392650e+00,4.378266e-23,5.481638e-04,3.067940e-04
1.338255e-02,6.654399e-02,5.994030e-01,2.741519e+01,4.117985e+01,1.999027e-24,1.376601e-03,7.837989e-04
6.757394e-02,1.092522e-01,1.432232e-01,3.502536e+01,2.821198e+01,5.443212e-24,3.340181e-04,4.061816e-04
2.196512e-03,2.276404e-02,2.967764e-01,1.521961e+01,1.546748e+00,2.153960e-23,8.388183e-04,1.033086e-04
2.378088e-03,4.018676e-01,4.879189e-01,1.978636e+01,5.341945e+01,1.332762e-23,2.810166e-04,1.454128e-04
7.732087e-02,6.044466e-02,5.205718e-02,8.519619e+01,9.429750e+00,9.202273e-24,6.537732e-04,4.954447e-04
1.234364e-02,1.190662e-01,2.661163e-01,1.211155e+01,1.234532e+00,1.071089e-24,5.322487e-04,6.425894e-04
3.802434e-04,1.806801e-02,1.260268e-01,4.897508e+01,2.135861e+01,8.547411e-23,1.238254e-03,2.179601e-04
2.260677e-04,1.902080e-01,7.399760e-02,4.040914e+01,1.030681e+01,2.224239e-23,4.379692e-04,7.573505e-04
6.960853e-03,1.217176e-02,6.927226e-01,1.757200e+01,1.785184e+00,4.949531e-24,1.751825e-03,2.977985e-04
3.509635e-02,6.419517e-01,1.791430e-01,5.925239e+01,4.803434e+00,1.789154e-24,2.624724e-04,1.059516e-04
1.140668e-03,4.071701e-02,3.778184e-01,2.376601e+01,8.450594e+01,4.593713e-23,1.049859e-03,4.147331e-04
7.618463e-04,1.587599e-01,2.012915e-01,1.474840e+01,5.642693e+00,6.547973e-23,4.007610e-04,9.572711e-04
2.223378e-02,2.409164e-02,4.248892e-01,3.614530e+01,3.258283e+01,1.681215e-24,1.657987e-03,2.445709e-04
4.405099e-03,5.358051e-01,1.002681e-01,2.880626e+01,2.672206e+01,6.077246e-24,2.079976e-04,1.290106e-04
1.511486e-04,8.059004e-02,9.394440e-01,6.511703e+01,1.518706e+00,1.352350e-23,8.605060e-04,3.281184e-04
2.374112e-04,8.562045e-01,2.853571e-01,9.618949e+01,2.981856e+00,3.920232e-23,3.546199e-04,1.590786e-04
8.142449e-03,5.430671e-02,1.352528e-01,2.334413e+01,1.688982e+01,3.128388e-24,7.976454e-04,4.690944e-04
5.095083e-02,2.536736e-01,6.309338e-01,4.420319e+01,6.751072e+01,3.641255e-24,5.816673e-04,6.786854e-04
1.486365e-03,1.623298e-02,6.737268e-02,1.007435e+01,3.902681e+00,2.514166e-23,1.308342e-03,1.992360e-04
1.864529e-03,2.911800e-01,4.709973e-01,6.064383e+01,1.866837e+01,2.462767e-24,6.864173e-04,7.054546e-04
6.393227e-02,1.387894e-02,2.196204e-01,2.678478e+01,1.058622e+00,3.557803e-23,3.065399e-04,1.802315e-04
1.019774e-02,9.916283e-01,8.675223e-01,3.887758e+01,8.076856e+00,3.063545e-23,1.124990e-03,1.750612e-04
2.973764e-04,4.769855e-02,8.977664e-02,1.583386e+01,4.674435e+01,3.831428e-24,5.023973e-04,4.452482e-04
1.212796e-04,4.657806e-01,1.475653e-01,1.251805e+01,9.685210e+01,1.372860e-24,1.928293e-03,1.170984e-04
3.535239e-03,9.447983e-02,3.163302e-01,5.478043e+01,5.586380e+00,6.157281e-23,4.639985e-04,3.453080e-04
1.786960e-02,1.367595e-01,6.032186e-02,1.883894e+01,2.078465e+00,1.707146e-23,9.999174e-04,9.219935e-04
6.124506e-04,2.748843e-02,5.826436e-01,7.740057e+01,1.179954e+01,6.632171e-24,2.406067e-04,2.706568e-04
9.229386e-04,7.437452e-01,5.620827e-02,4.553416e+01,1.767120e+00,4.664689e-24,1.521227e-03,1.110850e-04
2.840549e-02,3.577526e-02,5.433465e-01,1.128091e+01,3.064119e+01,1.812206e-23,3.820256e-04,3.784906e-04
5.623161e-03,2.183775e-01,1.140225e-01,9.148484e+01,3.732016e+01,5.024457e-23,9.108631e-04,8.411615e-04
1.826478e-04,1.040881e-02,2.446216e-01,2.127882e+01,6.572944e+00,2.253472e-24,2.287449e-04,2.853085e-04
4.666751e-04,1.025440e-01,7.714321e-01,2.944831e+01,3.348232e+00,8.370318e-24,7.535310e-04,5.779203e-04
1.515224e-02,2.061132e-02,7.989656e-02,7.363940e+01,5.903639e+01,1.046836e-23,3.224372e-04,2.272404e-04
9.505352e-02,3.492249e-01,3.473088e-01,1.414126e+01,1.478660e+01,9.014071e-23,1.426044e-03,1.388465e-04
2.924173e-03,7.083737e-02,1.620759e-01,3.260748e+01,2.555305e+00,1.302205e-24,6.102069e-04,5.435047e-04
