$k_{\rm{s}}$,$k_{\rm{c}}$,$h_{\rm{b}}$,$r_{\rm{b}}$,$l_{\rm{c}}$,$A$,$\omega$,$e_{\rm{v}}$
-3.939878e+00,-1.268188e+00,-5.489881e-01,1.583567e+00,1.419252e+00,-2.310621e+01,-2.867311e+00,-3.964598e+00
-3.503203e+00,-2.581879e-01,-1.259059e-02,1.744211e+00,1.235701e+00,-2.367719e+01,-3.412092e+00,-3.255518e+00
-2.014985e+00,-1.065348e+00,-9.943026e-01,1.107086e+00,4.976310e-01,-2.226737e+01,-2.765123e+00,-3.848187e+00
-1.217674e+00,-7.963167e-01,-3.965686e-01,1.875344e+00,5.681282e-01,-2.270731e+01,-3.697303e+00,-3.648884e+00
-2.706028e+00,-1.599508e+00,-7.310207e-01,1.273319e+00,1.821328e+00,-2.336035e+01,-3.050333e+00,-3.243503e+00
-2.804584e+00,-8.533740e-01,-2.084785e-01,1.551977e+00,1.070438e-03,-2.236932e+01,-2.699847e+00,-3.670902e+00
-1.316148e+00,-1.534493e+00,-1.183402e+00,1.158706e+00,1.263496e+00,-2.371737e+01,-3.348778e+00,-3.201345e+00
-2.112816e+00,-3.269847e-01,-5.156721e-01,1.827582e+00,1.677247e+00,-2.327647e+01,-2.984677e+00,-3.299635e+00
-3.600930e+00,-1.004264e+00,-8.368270e-01,1.461712e+00,9.309427e-01,-2.268715e+01,-3.633607e+00,-3.832027e+00
-3.844356e+00,-2.990841e-02,-1.030864e+00,1.366498e+00,7.238882e-01,-2.209968e+01,-3.147504e+00,-3.388580e+00
-2.332275e+00,-1.332187e+00,-5.606826e-02,1.969672e+00,1.978072e+00,-2.394010e+01,-3.529831e+00,-3.981241e+00
-1.629862e+00,-5.563336e-01,-6.842884e-01,1.012710e+00,1.079934e+00,-2.300698e+01,-2.932591e+00,-3.515825e+00
-3.141255e+00,-1.862455e+00,-3.632621e-01,1.651098e+00,3.408947e-01,-2.290979e+01,-3.314918e+00,-3.110450e+00
-2.966426e+00,-4.519098e-01,-7.962465e-01,1.928256e+00,1.478238e+00,-2.256848e+01,-3.107908e+00,-3.473716e+00
-1.431161e+00,-1.129187e+00,-4.749333e-01,1.282418e+00,2.241149e-01,-2.347129e+01,-3.506837e+00,-3.879121e+00
-2.134032e+00,-9.783273e-01,-1.061513e+00,1.699953e+00,8.410032e-01,-2.353817e+01,-2.830527e+00,-3.617944e+00
-3.669070e+00,-1.659448e+00,-8.642973e-02,1.089336e+00,1.579981e+00,-2.237859e+01,-3.229456e+00,-3.025314e+00
-3.396822e+00,-6.813812e-01,-6.479394e-01,1.239238e+00,1.763600e+00,-2.283800e+01,-2.801916e+00,-3.695262e+00
-1.931665e+00,-1.987499e+00,-9.688067e-01,1.596925e+00,5.011142e-01,-2.324867e+01,-3.434245e+00,-3.162961e+00
-1.135454e+00,-1.549843e-01,-2.594360e-01,1.389351e+00,4.311124e-01,-2.380778e+01,-3.024274e+00,-3.338018e+00
-2.600017e+00,-1.457263e+00,-1.234073e+00,1.774446e+00,1.177478e+00,-2.215583e+01,-3.656603e+00,-3.807667e+00
-2.681932e+00,-7.065229e-01,-8.553771e-01,1.637429e+00,6.536940e-01,-2.242683e+01,-3.009724e+00,-3.894487e+00
-1.146564e+00,-1.900338e+00,-5.364889e-01,1.026369e+00,1.892245e+00,-2.351725e+01,-3.612756e+00,-3.487160e+00
-1.850259e+00,-2.387293e-01,-1.159947e+00,1.991161e+00,1.040990e+00,-2.345718e+01,-2.724605e+00,-3.013824e+00
-3.385216e+00,-1.436514e+00,-1.925274e-01,1.345003e+00,2.863175e-01,-2.260998e+01,-3.327637e+00,-3.608438e+00
-3.681214e+00,-4.101569e-01,-3.842977e-01,1.451937e+00,1.183911e-01,-2.216521e+01,-2.938823e+00,-3.172925e+00
-2.216365e+00,-1.232944e+00,-7.026591e-01,1.837352e+00,1.365184e+00,-2.376327e+01,-3.304550e+00,-3.703365e+00
-1.419148e+00,-8.779903e-01,-4.033615e-02,1.176272e+00,1.700818e+00,-2.319542e+01,-3.153966e+00,-3.793705e+00
-2.883951e+00,-1.696804e+00,-1.007229e+00,1.534402e+00,9.388812e-01,-2.285609e+01,-3.519692e+00,-3.326101e+00
-3.082589e+00,-1.136514e-01,-1.519522e-01,1.764694e+00,1.865045e+00,-2.263390e+01,-2.851378e+00,-3.212773e+00
-1.594051e+00,-1.311439e+00,-1.119213e+00,1.399114e+00,6.181910e-01,-2.329457e+01,-3.204409e+00,-3.680469e+00
-2.391543e+00,-5.814772e-01,-4.145941e-01,1.614514e+00,4.388070e-01,-2.372672e+01,-3.129049e+00,-3.816600e+00
-3.879577e+00,-1.775292e+00,-7.333238e-01,1.221655e+00,1.200805e+00,-2.232478e+01,-3.482080e+00,-3.286253e+00
-3.566247e+00,-7.530350e-01,-1.291911e+00,1.075659e+00,1.392167e+00,-2.289563e+01,-3.034643e+00,-3.995142e+00
-2.054476e+00,-1.571851e+00,-3.248598e-01,1.713635e+00,1.536769e-01,-2.304843e+01,-3.650369e+00,-3.400558e+00
-1.351055e+00,-2.852338e-01,-9.060223e-01,1.303899e+00,7.861821e-01,-2.398836e+01,-2.812056e+00,-3.100425e+00
-2.862689e+00,-1.108019e+00,-5.875015e-01,1.906783e+00,1.540793e+00,-2.207879e+01,-3.427783e+00,-3.507783e+00
-2.764883e+00,-3.463256e-01,-1.083988e+00,1.127267e+00,3.455471e-01,-2.308837e+01,-3.587032e+00,-3.079713e+00
-1.253307e+00,-1.039230e+00,-1.045873e-01,1.521396e+00,1.106561e+00,-2.299880e+01,-2.969360e+00,-3.547415e+00
-1.955907e+00,-8.180423e-01,-7.787049e-01,1.492289e+00,1.958312e+00,-2.205790e+01,-3.364095e+00,-3.949660e+00
-3.467803e+00,-1.514786e+00,-4.518028e-01,1.859009e+00,7.124273e-01,-2.390619e+01,-2.746422e+00,-3.419304e+00
-3.974373e+00,-5.213384e-01,-2.774842e-01,1.937623e+00,8.804223e-01,-2.331860e+01,-3.268101e+00,-3.862576e+00
-2.486441e+00,-1.843084e+00,-1.256697e+00,1.335551e+00,1.634049e+00,-2.272165e+01,-2.917031e+00,-3.267985e+00
-1.689588e+00,-4.964620e-02,-6.246999e-01,1.682041e+00,1.297934e+00,-2.228854e+01,-3.545391e+00,-3.232989e+00
-3.178206e+00,-1.367548e+00,-9.514138e-01,1.044748e+00,6.041330e-02,-2.362871e+01,-3.194321e+00,-3.640355e+00
-2.976575e+00,-9.430871e-01,-4.923784e-01,1.251845e+00,1.134250e+00,-2.385005e+01,-3.245138e+00,-3.777058e+00
-1.511830e+00,-1.639833e+00,-8.194388e-01,1.896825e+00,3.805614e-01,-2.219022e+01,-2.877466e+00,-3.369723e+00
-2.308225e+00,-4.714025e-01,-2.264817e-01,1.120771e+00,5.604265e-01,-2.275711e+01,-3.459899e+00,-3.131251e+00
-3.773200e+00,-1.164305e+00,-1.206042e+00,1.730537e+00,1.798009e+00,-2.316015e+01,-3.092227e+00,-3.725873e+00
-3.295441e+00,-1.745684e-01,-6.667315e-01,1.565986e+00,1.606578e+00,-2.361944e+01,-3.672530e+00,-3.055978e+00
-1.760588e+00,-1.492474e+00,-3.401766e-01,1.207196e+00,8.456252e-01,-2.246774e+01,-3.071459e+00,-3.586425e+00
-1.057530e+00,-6.462928e-01,-1.053334e+00,1.806492e+00,2.126237e-01,-2.252684e+01,-3.387060e+00,-3.910651e+00
-2.592979e+00,-1.968037e+00,-7.427998e-02,1.420302e+00,1.458448e+00,-2.343727e+01,-2.785989e+00,-3.443039e+00
-2.569219e+00,-9.043683e-01,-9.814144e-01,1.898504e+00,1.884665e+00,-2.365632e+01,-2.922873e+00,-3.413934e+00
-1.081298e+00,-1.707620e+00,-3.879646e-03,1.265301e+00,6.300539e-01,-2.225456e+01,-3.320826e+00,-3.944289e+00
-1.783713e+00,-4.307766e-01,-7.187686e-01,1.721044e+00,3.100483e-01,-2.268863e+01,-3.137633e+00,-3.556694e+00
-3.272319e+00,-1.237875e+00,-3.897626e-01,1.115127e+00,1.048539e+00,-2.334924e+01,-3.535585e+00,-3.088991e+00
-3.796491e+00,-2.279364e-01,-1.768956e-01,1.213272e+00,1.357178e+00,-2.393377e+01,-2.994794e+00,-3.630102e+00
-2.284926e+00,-1.410037e+00,-1.154004e+00,1.576025e+00,9.517921e-02,-2.202401e+01,-3.628099e+00,-3.222736e+00
-1.488258e+00,-7.015683e-01,-5.627787e-01,1.406415e+00,9.620637e-01,-2.296592e+01,-2.709326e+00,-3.274333e+00
-3.000143e+00,-1.879818e+00,-8.913584e-01,1.804266e+00,1.708917e+00,-2.311879e+01,-3.342631e+00,-3.868924e+00
-3.201322e+00,-3.056985e-01,-5.931303e-01,1.526979e+00,5.950094e-01,-2.340245e+01,-3.018673e+00,-3.732222e+00
-1.666480e+00,-1.112800e+00,-9.219778e-01,1.136821e+00,1.856947e+00,-2.255532e+01,-3.666627e+00,-3.137600e+00
-2.462689e+00,-7.793228e-01,-2.885570e-01,1.845614e+00,1.208812e+00,-2.249723e+01,-2.795734e+00,-3.359470e+00
-3.998127e+00,-1.582574e+00,-1.265933e+00,1.490548e+00,4.620198e-01,-2.358747e+01,-3.443687e+00,-3.766805e+00
-3.444218e+00,-5.766128e-01,-7.694690e-01,1.337715e+00,1.299450e-01,-2.312512e+01,-2.836460e+00,-3.452318e+00
-1.979484e+00,-1.754865e+00,-4.407300e-01,1.951571e+00,1.384617e+00,-2.278574e+01,-3.219764e+00,-3.919929e+00
-1.276612e+00,-1.030135e-01,-1.113424e+00,1.034770e+00,1.548373e+00,-2.221981e+01,-3.113751e+00,-3.581054e+00
-2.741575e+00,-1.285113e+00,-1.361568e-01,1.675905e+00,8.098211e-01,-2.381805e+01,-3.497055e+00,-3.050607e+00
-2.839303e+00,-4.667331e-02,-9.559259e-01,1.397438e+00,1.114576e+00,-2.282762e+01,-3.283017e+00,-3.599159e+00
-1.374443e+00,-1.348892e+00,-6.392210e-01,1.751233e+00,3.687523e-01,-2.323024e+01,-2.901674e+00,-3.004546e+00
-2.077959e+00,-5.085637e-01,-1.221828e+00,1.231144e+00,6.892534e-01,-2.379520e+01,-3.560690e+00,-3.492530e+00
-3.542773e+00,-1.814744e+00,-2.526225e-01,1.620161e+00,1.950207e+00,-2.213569e+01,-3.179347e+00,-3.899857e+00
-3.903248e+00,-8.366153e-01,-4.868314e-01,1.707564e+00,1.641636e+00,-2.258130e+01,-3.603003e+00,-3.319752e+00
-2.367869e+00,-1.517797e+00,-8.034065e-01,1.065617e+00,9.040538e-01,-2.349216e+01,-2.953104e+00,-3.787356e+00
-1.570831e+00,-3.747501e-01,-1.002327e-01,1.920667e+00,3.668914e-02,-2.354928e+01,-3.380415e+00,-3.713617e+00
-3.105800e+00,-1.051966e+00,-1.069309e+00,1.306129e+00,1.290377e+00,-2.239727e+01,-2.730516e+00,-3.183178e+00
-2.907443e+00,-6.336081e-01,-4.925444e-02,1.020783e+00,4.042846e-01,-2.211274e+01,-3.687458e+00,-3.296506e+00
-1.395660e+00,-1.939790e+00,-1.018620e+00,1.627879e+00,1.141806e+00,-2.396073e+01,-3.056114e+00,-3.826854e+00
-2.192971e+00,-1.717505e-01,-3.545441e-01,1.358402e+00,1.790421e+00,-2.301785e+01,-3.402341e+00,-3.674120e+00
-3.704616e+00,-1.473967e+00,-6.714072e-01,1.992899e+00,5.367941e-01,-2.292871e+01,-2.770996e+00,-3.206425e+00
-3.362011e+00,-4.996720e-01,-1.191199e+00,1.835183e+00,8.688001e-01,-2.235870e+01,-3.261090e+00,-3.513153e+00
-1.873461e+00,-1.176891e+00,-2.222811e-01,1.437991e+00,1.614685e+00,-2.369918e+01,-2.861192e+00,-3.105795e+00
-1.170221e+00,-9.615700e-01,-8.439866e-01,1.544383e+00,1.450434e+00,-2.326414e+01,-3.476230e+00,-3.391280e+00
-2.658266e+00,-1.642751e+00,-5.275706e-01,1.182404e+00,1.894195e-01,-2.266676e+01,-3.076332e+00,-3.985864e+00
-2.623772e+00,-3.959170e-01,-3.116523e-01,1.296366e+00,1.727699e+00,-2.287525e+01,-3.551268e+00,-3.837397e+00
-1.111703e+00,-1.218642e+00,-1.283519e+00,1.930420e+00,9.745002e-01,-2.303610e+01,-3.184573e+00,-3.305005e+00
-1.908557e+00,-9.242117e-01,-5.749285e-01,1.083200e+00,9.150242e-02,-2.397017e+01,-3.273885e+00,-3.192066e+00
-3.419938e+00,-1.743090e+00,-8.995372e-01,1.689975e+00,1.329573e+00,-2.206817e+01,-2.907190e+00,-3.661623e+00
-3.645761e+00,-7.207712e-01,-1.130782e+00,1.606480e+00,1.013124e+00,-2.265282e+01,-3.358556e+00,-3.120703e+00
-2.157338e+00,-1.914647e+00,-1.594407e-01,1.244821e+00,2.516829e-01,-2.330544e+01,-2.756509e+00,-3.526077e+00
-1.454738e+00,-1.924977e-01,-7.468001e-01,1.772706e+00,6.815519e-01,-2.374735e+01,-3.580916e+00,-3.974892e+00
-2.942841e+00,-1.390224e+00,-4.227169e-01,1.375956e+00,1.926887e+00,-2.233784e+01,-2.978869e+00,-3.382231e+00
-3.118133e+00,-7.992591e-01,-6.961745e-01,1.168745e+00,7.514864e-01,-2.218389e+01,-3.397115e+00,-3.018965e+00
-1.652987e+00,-1.618134e+00,-3.717243e-01,1.558052e+00,1.512989e+00,-2.377438e+01,-2.780419e+00,-3.611595e+00
-2.356044e+00,-2.709932e-01,-9.988371e-01,1.459487e+00,1.426870e+00,-2.321629e+01,-3.681942e+00,-3.889375e+00
-3.820596e+00,-1.093719e+00,-2.712909e-02,1.813695e+00,1.814736e-01,-2.286891e+01,-3.065246e+00,-3.483969e+00
-3.624499e+00,-6.742251e-02,-5.446113e-01,1.983128e+00,4.744866e-01,-2.240669e+01,-3.450237e+00,-3.798388e+00
-2.089245e+00,-1.265147e+00,-8.688538e-01,1.368178e+00,1.227625e+00,-2.350468e+01,-3.098190e+00,-3.328740e+00
-1.292849e+00,-5.957248e-01,-2.000162e-01,1.645454e+00,1.829373e+00,-2.343875e+01,-3.235325e+00,-3.168332e+00
-2.827874e+00,-1.789602e+00,-1.171516e+00,1.003217e+00,5.913630e-01,-2.259961e+01,-2.883279e+00,-3.700632e+00
-2.729431e+00,-5.358384e-01,-3.269815e-01,1.782787e+00,1.271106e+00,-2.360858e+01,-3.163412e+00,-3.151531e+00
-1.194280e+00,-1.857644e+00,-6.583274e-01,1.427888e+00,2.474096e-02,-2.244882e+01,-3.513513e+00,-3.744169e+00
-1.991496e+00,-3.651073e-03,-6.171935e-02,1.589699e+00,9.072423e-01,-2.251378e+01,-2.948851e+00,-3.756810e+00
-3.526693e+00,-1.321495e+00,-1.046837e+00,1.199587e+00,1.669729e+00,-2.341664e+01,-3.298953e+00,-3.351398e+00
-3.916212e+00,-3.318186e-01,-8.310159e-01,1.097537e+00,1.986109e+00,-2.386237e+01,-2.714827e+00,-3.931449e+00
-2.451581e+00,-1.024661e+00,-4.998594e-01,1.738625e+00,7.471305e-01,-2.221061e+01,-3.333483e+00,-3.461793e+00
-1.747885e+00,-8.640425e-01,-1.219525e+00,1.275057e+00,3.177427e-01,-2.276773e+01,-3.000036e+00,-3.035272e+00
-3.212929e+00,-1.560850e+00,-2.345970e-01,1.888744e+00,1.071865e+00,-2.317834e+01,-3.618692e+00,-3.567581e+00
-3.034827e+00,-1.285758e-01,-1.250200e+00,1.658337e+00,2.472660e-01,-2.333118e+01,-2.817806e+00,-3.954345e+00
-1.546598e+00,-1.446417e+00,-2.649231e-01,1.052344e+00,1.486306e+00,-2.274179e+01,-3.417908e+00,-3.421945e+00
-2.250020e+00,-6.607920e-01,-9.430093e-01,1.961349e+00,1.571943e+00,-2.229891e+01,-3.040547e+00,-3.075121e+00
-3.738386e+00,-1.982599e+00,-6.115052e-01,1.327948e+00,8.177599e-01,-2.364715e+01,-3.640649e+00,-3.544685e+00
-3.330985e+00,-9.890897e-01,-1.127023e-01,1.469060e+00,5.248155e-01,-2.307726e+01,-3.122899e+00,-3.238132e+00
-1.819523e+00,-1.685894e+00,-1.097472e+00,1.867110e+00,1.771120e+00,-2.298012e+01,-3.491555e+00,-3.643514e+00
-1.022032e+00,-4.568948e-01,-4.592842e-01,1.150488e+00,1.169868e+00,-2.204508e+01,-2.845867e+00,-3.857465e+00
-2.533997e+00,-1.149738e+00,-7.902816e-01,1.513317e+00,4.074428e-01,-2.388532e+01,-3.214523e+00,-3.264797e+00
